0.418,0.498,0.626,0.618,0.548,0.46,N
0.426,0.506,0.624,0.486,0.402,0.648,N
0.49,0.622,0.618,0.548,0.472,0.36,N
0.542,0.47,0.454,0.404,1.002,0.694,N
0.472,0.36,0.452,0.564,0.772,0.44,N
0.468,0.442,0.402,0.538,0.774,0.44,V
0.438,0.4,0.536,0.774,0.438,0.556,N
0.452,0.516,0.658,0.55,0.602,0.478,N
0.516,0.806,0.456,0.554,0.474,0.468,N
0.316,0.444,0.598,0.48,0.472,0.568,N
0.556,0.476,0.464,0.564,0.364,0.308,N
0.596,0.48,0.602,0.48,0.536,0.386,N
0.368,0.594,0.516,0.452,0.634,0.486,V
0.592,0.516,0.45,0.44,0.608,0.534,N
0.426,0.448,0.45,0.434,0.626,0.884,N
0.448,0.436,0.43,0.452,0.45,0.44,V
0.434,0.448,0.436,0.45,0.352,0.494,N
0.46,0.496,0.372,0.502,0.612,0.452,N
0.486,0.356,0.4,0.602,0.54,0.368,N
0.56,0.66,0.432,0.468,0.506,0.516,N
0.328,0.408,0.354,0.468,0.506,0.516,N
0.55,0.39,0.404,0.342,0.292,0.388,N
0.39,0.404,0.55,0.472,0.4,0.386,N
0.376,0.414,0.432,0.322,0.434,0.366,N
0.544,0.506,0.458,0.458,0.458,0.456,N
0.506,0.458,0.458,0.458,0.456,0.458,N
0.456,0.456,0.456,0.456,0.458,0.458,N
0.53,0.49,0.454,0.464,0.462,0.452,N
0.456,0.458,0.46,0.46,0.456,0.456,N
0.456,0.456,0.458,0.458,0.456,0.458,N
0.458,0.458,0.456,0.456,0.456,0.456,N
0.462,0.454,0.456,0.46,0.458,0.456,N
0.452,0.452,0.46,0.46,0.456,0.456,N
0.456,0.456,0.456,0.456,0.456,0.456,N
0.456,0.456,0.456,0.456,0.456,0.456,N
0.458,0.454,0.456,0.458,0.456,0.456,N
0.456,0.456,0.458,0.458,0.456,0.458,N
0.456,0.458,0.458,0.456,0.46,0.454,N
0.46,0.452,0.454,0.464,0.452,0.454,N
0.458,0.458,0.456,0.46,0.456,0.456,N
0.456,0.456,0.456,0.45,0.444,0.45,N
0.468,0.446,0.452,0.456,0.456,0.458,N
0.458,0.454,0.45,0.444,0.456,0.46,N
0.44,0.448,0.456,0.458,0.46,0.458,N
0.45,0.442,0.456,0.46,0.456,0.456,N
0.456,0.456,0.456,0.456,0.456,0.456,N
0.456,0.456,0.456,0.458,0.458,0.456,V
0.458,0.456,0.458,0.458,0.456,0.456,N
0.456,0.458,0.458,0.456,0.456,0.456,V
0.458,0.458,0.456,0.456,0.456,0.456,N
0.458,0.456,0.456,0.456,0.456,0.456,N
0.456,0.456,0.456,0.456,0.456,0.456,N
0.454,0.452,0.442,0.452,0.456,0.456,N
0.456,0.456,0.44,0.448,0.456,0.456,N
0.572,0.456,0.454,0.444,0.444,0.454,N
0.456,0.454,0.452,0.442,0.452,0.456,N
0.456,0.454,0.452,0.442,0.452,0.456,N
0.456,0.454,0.446,0.444,0.454,0.456,N
0.456,0.452,0.448,0.448,0.452,0.456,N
0.454,0.454,0.446,0.446,0.454,0.456,N
0.574,0.456,0.456,0.456,0.454,0.456,N
0.456,0.456,0.456,0.456,0.456,0.454,N
0.452,0.442,0.45,0.458,0.458,0.456,N
0.456,0.456,0.456,0.456,0.454,1.104,V
0.456,0.456,0.456,0.456,0.456,0.456,N
0.456,0.444,0.448,0.456,0.456,0.456,N
0.456,0.452,0.446,0.448,0.456,0.454,N
0.448,0.446,0.452,0.456,0.456,0.456,N
0.454,0.446,0.452,0.452,0.456,0.456,N
0.444,0.452,0.454,0.456,0.456,0.456,N
0.456,0.454,0.442,0.448,0.456,0.456,N
0.456,0.456,0.456,0.456,0.456,0.456,V
0.66,0.506,0.458,0.458,0.458,0.456,N
0.774,0.576,0.454,0.456,0.456,0.456,N
0.456,0.444,0.446,0.454,0.456,0.456,N
0.452,0.772,0.576,0.458,0.458,0.456,V
0.456,0.456,0.454,0.45,0.456,1.11,N
1.102,0.7,0.458,0.456,0.456,0.456,V
0.698,0.456,0.456,0.456,0.456,0.456,N
0.694,0.454,0.456,0.458,0.458,0.456,N
0.458,0.454,0.776,0.578,0.456,0.788,V
1.112,0.696,0.454,0.456,0.456,0.456,N
0.456,0.768,0.574,0.456,0.456,0.456,V
0.722,0.54,0.42,0.42,1.032,0.63,N
0.422,0.42,0.424,0.422,1.32,0.75,N
0.826,0.53,0.726,0.52,0.31,0.482,V
0.422,0.42,0.42,0.714,0.524,0.318,N
0.42,0.42,0.712,0.522,0.32,0.666,N
0.43,0.588,0.606,0.468,0.42,1.014,N
0.604,0.598,0.46,0.42,0.42,1.032,V
0.468,0.708,0.528,0.422,0.424,0.422,N
0.506,0.466,1.32,0.76,0.42,0.418,N
0.502,1.028,0.656,0.42,0.42,0.42,N
0.696,0.44,0.414,0.416,0.418,0.42,N
0.446,0.418,0.412,0.414,0.42,0.42,N
0.416,0.412,0.416,0.422,0.42,0.42,N
0.412,0.416,0.42,0.422,0.422,0.42,V
0.41,0.416,0.422,0.422,0.422,0.42,N
0.418,0.418,0.408,0.416,0.42,0.42,V
0.398,0.418,0.5,0.35,0.46,0.678,N
0.51,0.356,0.458,0.454,0.42,0.346,N
0.534,0.322,0.328,0.402,0.504,0.376,N
0.422,0.346,0.316,0.474,0.37,0.416,N
0.398,0.346,0.478,0.37,0.414,0.61,N
0.51,0.362,0.41,0.454,0.488,0.368,N
