Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,991,0,8,0,0,999,0,100.0,100.0,0.0,0,8,991,0,99.1991991991992,99.1991991991992,0.0
454,1573,6,54,1454,26,153,6,20,1607,0,98.77526025719534,98.77074370006146,100.0,54,99,1480,0,93.93753827311696,93.73020899303357,100.0
482,5275,0,48,5110,42,171,0,42,5281,0,99.21097125681007,99.21097125681007,0.0,48,123,5152,0,97.68927296637234,97.66824644549763,100.0
281,3310,0,27,3087,9,241,0,9,3328,0,99.73029667365898,99.73029667365898,0.0,27,214,3096,0,93.58705424033563,93.53474320241692,100.0
218,7474,0,3,7462,1,14,0,1,7476,0,99.98662565199946,99.98662565199946,0.0,3,11,7463,0,99.85288217199411,99.85282312014985,100.0
444,10475,0,6,10400,9,72,0,9,10472,0,99.91413033107528,99.91413033107528,0.0,6,66,10409,0,99.37028909455205,99.36992840095465,100.0
443,11543,23,220,10435,252,1099,23,229,11534,0,98.05701679959273,98.05321771656891,100.0,217,882,10684,3,92.49109112506363,92.37420024208888,98.63636363636363
485,6738,3,134,6114,25,736,3,22,6850,0,99.68,99.67986030267754,100.0,134,602,6139,0,91.24363636363636,91.06957424714433,100.0
484,8673,2,18,8390,41,262,2,39,8652,0,99.55136316576557,99.55125992405938,100.0,15,247,8428,3,97.12412285747153,97.15273775216137,83.33333333333334
212,9063,12,48,8815,79,229,12,67,9044,0,99.26559245862107,99.26462517835584,100.0,48,181,8894,0,98.01600350761811,98.00550964187327,100.0
437,490,0,0,450,13,27,0,13,477,0,97.34693877551021,97.34693877551021,0.0,0,27,463,0,94.48979591836735,94.48979591836735,0.0
219,5109,0,1,5056,2,52,0,2,5108,0,99.96086105675147,99.96086105675147,0.0,1,51,5058,0,99.00195694716243,99.00176159718144,100.0
452,10119,23,380,8861,245,1416,23,222,10277,0,97.89013495533169,97.88551290599105,100.0,379,1037,9105,1,90.134955331686,89.77519226976928,99.73684210526315
401,6982,0,1,6801,60,122,0,60,6923,0,99.14077044250323,99.14077044250323,0.0,1,121,6861,0,98.26722039238149,98.26697221426525,100.0
451,1784,0,1,1736,21,28,0,21,1764,0,98.82352941176471,98.82352941176471,0.0,1,27,1757,0,98.4873949579832,98.48654708520179,100.0
230,5235,0,2,5068,55,114,0,55,5182,0,98.9497804086309,98.9497804086309,0.0,2,112,5123,0,97.86137101393928,97.86055396370583,100.0
439,9821,0,3,9732,12,80,0,12,9812,0,99.87785016286645,99.87785016286645,0.0,3,77,9744,0,99.21620521172639,99.21596578759801,100.0
216,6876,0,1,6629,58,190,0,58,6819,0,99.15660898647666,99.15660898647666,0.0,1,189,6687,0,97.25170859386361,97.25130890052355,100.0
476,2540,0,11,2332,41,178,0,41,2510,0,98.39278714229714,98.39278714229714,0.0,11,167,2373,0,93.45354762838103,93.4251968503937,100.0
403,3825,0,0,3798,1,26,0,1,3824,0,99.97385620915033,99.97385620915033,0.0,0,26,3799,0,99.3202614379085,99.3202614379085,0.0
