Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,977,3,19,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,19,980,0,98.09809809809809,98.09809809809809,0.0
454,1573,6,54,1108,144,381,6,138,1489,0,91.54929577464789,91.5181315304241,100.0,54,327,1252,0,79.9755052051439,79.29069031032299,100.0
482,5275,0,48,4680,191,452,0,191,5132,0,96.41179785835055,96.41179785835055,0.0,47,405,4870,1,92.372722149164,92.32227488151659,97.91666666666666
281,3310,0,27,1835,64,1438,0,64,3273,0,98.08210967935271,98.08210967935271,0.0,27,1411,1899,0,57.71651183697932,57.37160120845921,100.0
218,7474,0,3,7415,18,44,0,18,7459,0,99.75926173599036,99.75926173599036,0.0,3,41,7433,0,99.45165173197806,99.45143162964946,100.0
444,10475,0,6,10363,25,93,0,25,10456,0,99.76147314187578,99.76147314187578,0.0,6,87,10388,0,99.16992653372769,99.16945107398568,100.0
443,11543,23,220,6997,1541,3248,23,1518,10245,0,87.12031223485491,87.09512879367509,100.0,217,3031,8535,3,74.25759375530289,73.79387860971815,98.63636363636363
485,6738,3,134,4268,157,2450,3,154,6718,0,97.76,97.75902211874272,100.0,134,2316,4425,0,66.31272727272727,65.64307966177125,100.0
484,8673,2,18,7412,270,1011,2,268,8423,0,96.91705970320947,96.91635024738235,100.0,18,993,7682,0,88.57701598987691,88.55331412103746,100.0
212,9063,12,48,8162,310,651,12,298,8813,0,96.73353063685191,96.72922840522446,100.0,48,603,8472,0,93.3903321275896,93.35537190082644,100.0
437,490,0,0,323,72,95,0,72,418,0,85.3061224489796,85.3061224489796,0.0,0,95,395,0,80.61224489795919,80.61224489795919,0.0
219,5109,0,1,4917,19,174,0,19,5091,0,99.62818003913895,99.62818003913895,0.0,1,173,4936,0,96.61448140900197,96.61381875122333,100.0
452,10119,23,380,3970,1835,4717,23,1812,8687,0,82.7789393651397,82.7412134488999,100.0,379,4338,5804,1,58.76259266299183,57.22737132715441,99.73684210526315
401,6982,0,1,6148,322,513,0,322,6661,0,95.3888013747673,95.3888013747673,0.0,1,512,6470,0,92.66790777602749,92.66685763391578,100.0
451,1784,0,1,1557,94,134,0,94,1691,0,94.73389355742296,94.73389355742296,0.0,1,133,1651,0,92.54901960784314,92.54484304932735,100.0
230,5235,0,2,4532,356,349,0,356,4881,0,93.2022150085927,93.2022150085927,0.0,2,347,4888,0,93.37406912354402,93.37153772683858,100.0
439,9821,0,3,9567,52,205,0,52,9772,0,99.47068403908796,99.47068403908796,0.0,3,202,9619,0,97.94381107491856,97.9431829752571,100.0
216,6876,0,1,5955,333,589,0,333,6544,0,95.15777228442634,95.15777228442634,0.0,1,588,6288,0,91.44976006979788,91.44851657940663,100.0
476,2540,0,11,1593,252,706,0,252,2299,0,90.12152097216777,90.12152097216777,0.0,11,695,1845,0,72.75578204625637,72.63779527559055,100.0
403,3825,0,0,3675,16,134,0,16,3809,0,99.58169934640523,99.58169934640523,0.0,0,134,3691,0,96.49673202614379,96.49673202614379,0.0
