Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,979,3,17,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,17,982,0,98.2982982982983,98.2982982982983,0.0
454,1573,6,54,1145,136,352,6,130,1497,0,92.03919167176974,92.0098340503995,100.0,54,298,1281,0,81.75137783221066,81.12729575680811,100.0
482,5275,0,48,4749,169,405,0,169,5154,0,96.8250986285929,96.8250986285929,0.0,47,358,4917,1,93.25568288559083,93.2132701421801,97.91666666666666
281,3310,0,27,2061,57,1219,0,57,3280,0,98.2918789331735,98.2918789331735,0.0,27,1192,2118,0,64.27929277794426,63.98791540785499,100.0
218,7474,0,3,7424,13,40,0,13,7464,0,99.82613347599305,99.82613347599305,0.0,3,37,7437,0,99.5051491239802,99.5049504950495,100.0
444,10475,0,6,10360,22,99,0,22,10459,0,99.79009636485068,99.79009636485068,0.0,6,93,10382,0,99.11268008777789,99.11217183770883,100.0
443,11543,23,220,7516,1307,2963,23,1284,10479,0,89.10571864924486,89.08441724049987,100.0,218,2745,8821,2,76.69268623790938,76.26664361058275,99.0909090909091
485,6738,3,134,4577,131,2167,3,128,6744,0,98.1381818181818,98.1373690337602,100.0,134,2033,4708,0,70.4290909090909,69.84126984126983,100.0
484,8673,2,18,7566,214,913,2,212,8479,0,97.56125618313585,97.56069497180991,100.0,18,895,7780,0,89.70435982974807,89.68299711815561,100.0
212,9063,12,48,8244,279,600,12,267,8844,0,97.07333114107202,97.06947645702996,100.0,48,552,8523,0,93.94935876356462,93.91735537190083,100.0
437,490,0,0,347,61,82,0,61,429,0,87.55102040816325,87.55102040816325,0.0,0,82,408,0,83.26530612244898,83.26530612244898,0.0
219,5109,0,1,4945,18,147,0,18,5092,0,99.6477495107632,99.6477495107632,0.0,1,146,4963,0,97.14285714285714,97.14229790565668,100.0
452,10119,23,380,4583,1553,4386,23,1530,8969,0,85.45903820566431,85.42718354128964,100.0,379,4007,6135,1,61.908382436799094,60.4910274107671,99.73684210526315
401,6982,0,1,6273,265,445,0,265,6718,0,96.20506945438923,96.20506945438923,0.0,1,444,6538,0,93.64170127452385,93.64079060441134,100.0
451,1784,0,1,1580,92,113,0,92,1693,0,94.84593837535013,94.84593837535013,0.0,1,112,1672,0,93.72549019607843,93.72197309417041,100.0
230,5235,0,2,4613,321,303,0,321,4916,0,93.87053656673669,93.87053656673669,0.0,2,301,4934,0,94.25243459996182,94.2502387774594,100.0
439,9821,0,3,9583,47,194,0,47,9777,0,99.52157980456026,99.52157980456026,0.0,3,191,9630,0,98.05578175895765,98.0551878627431,100.0
216,6876,0,1,6035,287,555,0,287,6590,0,95.82666860549658,95.82666860549658,0.0,1,554,6322,0,91.944161698415,91.94299011052938,100.0
476,2540,0,11,1707,213,631,0,213,2338,0,91.65033320266562,91.65033320266562,0.0,11,620,1920,0,75.69580556644453,75.59055118110236,100.0
403,3825,0,0,3704,12,109,0,12,3813,0,99.68627450980392,99.68627450980392,0.0,0,109,3716,0,97.15032679738562,97.15032679738562,0.0
