Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,979,3,17,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,17,982,0,98.2982982982983,98.2982982982983,0.0
454,1573,6,54,1269,91,273,6,85,1542,0,94.79485609308021,94.77566072526122,100.0,54,219,1360,0,86.58909981628904,86.13046231792273,100.0
482,5275,0,48,4892,106,325,0,106,5217,0,98.0086417433778,98.0086417433778,0.0,48,277,4998,0,94.79616757467593,94.74881516587678,100.0
281,3310,0,27,2554,40,743,0,40,3297,0,98.80131854959544,98.80131854959544,0.0,27,716,2594,0,78.54360203775846,78.36858006042297,100.0
218,7474,0,3,7444,7,26,0,7,7470,0,99.90637956399625,99.90637956399625,0.0,3,23,7451,0,99.6923899959877,99.69226652394968,100.0
444,10475,0,6,10356,19,106,0,19,10462,0,99.81871958782558,99.81871958782558,0.0,6,100,10375,0,99.0458925675031,99.0453460620525,100.0
443,11543,23,220,8696,764,2326,23,741,11022,0,93.71287968776515,93.70058658505484,100.0,218,2108,9458,2,82.09740369930427,81.774165657963,99.0909090909091
485,6738,3,134,5228,69,1578,3,66,6806,0,99.03999999999999,99.0395809080326,100.0,134,1444,5297,0,78.99636363636363,78.5788458685655,100.0
484,8673,2,18,7848,131,714,2,129,8562,0,98.51604739445531,98.51570590265793,100.0,17,697,7978,1,91.9705510180605,91.96541786743516,94.44444444444444
212,9063,12,48,8467,205,451,12,193,8918,0,97.88446782856516,97.88168148392053,100.0,48,403,8672,0,95.58259344513867,95.55922865013774,100.0
437,490,0,0,387,41,62,0,41,449,0,91.63265306122449,91.63265306122449,0.0,0,62,428,0,87.34693877551021,87.34693877551021,0.0
219,5109,0,1,4992,10,108,0,10,5100,0,99.80430528375733,99.80430528375733,0.0,1,107,5002,0,97.90606653620351,97.90565668428263,100.0
452,10119,23,380,6279,931,3312,23,908,9591,0,91.37046188937464,91.3515572911706,100.0,379,2933,7209,1,72.11556738262688,71.08065470321435,99.73684210526315
401,6982,0,1,6517,171,295,0,171,6812,0,97.55119576113418,97.55119576113418,0.0,1,294,6688,0,95.78977516826579,95.78917215697508,100.0
451,1784,0,1,1657,52,76,0,52,1733,0,97.08683473389355,97.08683473389355,0.0,1,75,1709,0,95.7983193277311,95.79596412556054,100.0
230,5235,0,2,4787,181,269,0,181,5056,0,96.54382279931258,96.54382279931258,0.0,2,267,4968,0,94.90166125644453,94.89971346704871,100.0
439,9821,0,3,9626,36,162,0,36,9788,0,99.63355048859935,99.63355048859935,0.0,3,159,9662,0,98.38151465798045,98.38102026270236,100.0
216,6876,0,1,6194,185,498,0,185,6692,0,97.30987349134797,97.30987349134797,0.0,1,497,6379,0,92.77301148756726,92.7719604421175,100.0
476,2540,0,11,1979,128,444,0,128,2423,0,94.98235985887888,94.98235985887888,0.0,11,433,2107,0,83.02626421011368,82.95275590551181,100.0
403,3825,0,0,3746,7,72,0,7,3818,0,99.81699346405229,99.81699346405229,0.0,0,72,3753,0,98.11764705882354,98.11764705882354,0.0
