Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,979,3,17,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,17,982,0,98.2982982982983,98.2982982982983,0.0
454,1573,6,54,1111,143,379,6,137,1490,0,91.61053276178812,91.57959434542103,100.0,54,325,1254,0,80.09797917942437,79.41735275490817,100.0
482,5275,0,48,4688,189,446,0,189,5134,0,96.44937065564531,96.44937065564531,0.0,47,399,4876,1,92.48544054104828,92.43601895734596,97.91666666666666
281,3310,0,27,1856,64,1417,0,64,3273,0,98.08210967935271,98.08210967935271,0.0,27,1390,1920,0,58.345819598441715,58.006042296072515,100.0
218,7474,0,3,7419,15,43,0,15,7462,0,99.79938477999197,99.79938477999197,0.0,3,40,7434,0,99.4650260799786,99.46481134599946,100.0
444,10475,0,6,10361,25,95,0,25,10456,0,99.76147314187578,99.76147314187578,0.0,6,89,10386,0,99.15084438507776,99.15035799522673,100.0
443,11543,23,220,7040,1525,3221,23,1502,10261,0,87.25606651959953,87.2311485165349,100.0,217,3004,8562,3,74.48667911080943,74.0273214594501,98.63636363636363
485,6738,3,134,4290,155,2430,3,152,6720,0,97.78909090909092,97.78812572759023,100.0,134,2296,4445,0,66.60363636363637,65.93977154724818,100.0
484,8673,2,18,7430,260,1003,2,258,8433,0,97.03209478891061,97.03141180531586,100.0,18,985,7690,0,88.66904405843782,88.64553314121038,100.0
212,9063,12,48,8168,309,646,12,297,8814,0,96.74449194343966,96.74020414883108,100.0,48,598,8477,0,93.44513866052834,93.41046831955923,100.0
437,490,0,0,326,72,92,0,72,418,0,85.3061224489796,85.3061224489796,0.0,0,92,398,0,81.22448979591836,81.22448979591836,0.0
219,5109,0,1,4922,19,169,0,19,5091,0,99.62818003913895,99.62818003913895,0.0,1,168,4941,0,96.7123287671233,96.71168526130359,100.0
452,10119,23,380,4024,1812,4686,23,1789,8710,0,82.99752898688463,82.96028193161253,100.0,379,4307,5835,1,59.05721345751758,57.53303096036285,99.73684210526315
401,6982,0,1,6155,320,508,0,320,6663,0,95.41744236001718,95.41744236001718,0.0,1,507,6475,0,92.73951023915222,92.73847035233457,100.0
451,1784,0,1,1557,95,133,0,95,1690,0,94.67787114845937,94.67787114845937,0.0,1,132,1652,0,92.60504201680672,92.60089686098655,100.0
230,5235,0,2,4535,353,349,0,353,4884,0,93.25949971357647,93.25949971357647,0.0,2,347,4888,0,93.37406912354402,93.37153772683858,100.0
439,9821,0,3,9565,52,207,0,52,9772,0,99.47068403908796,99.47068403908796,0.0,3,204,9617,0,97.92345276872965,97.92281845025965,100.0
216,6876,0,1,5957,339,581,0,339,6538,0,95.0705249381998,95.0705249381998,0.0,1,580,6296,0,91.56608986476661,91.56486329261199,100.0
476,2540,0,11,1597,248,706,0,248,2303,0,90.27832222657781,90.27832222657781,0.0,11,695,1845,0,72.75578204625637,72.63779527559055,100.0
403,3825,0,0,3678,15,132,0,15,3810,0,99.6078431372549,99.6078431372549,0.0,0,132,3693,0,96.54901960784314,96.54901960784314,0.0
