Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,979,3,17,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,17,982,0,98.2982982982983,98.2982982982983,0.0
454,1573,6,54,1171,130,332,6,124,1503,0,92.40661359461114,92.37861094038107,100.0,54,278,1301,0,82.97611757501531,82.39392020265991,100.0
482,5275,0,48,4767,163,393,0,163,5160,0,96.93781702047718,96.93781702047718,0.0,47,346,4929,1,93.48111966935939,93.44075829383887,97.91666666666666
281,3310,0,27,2111,54,1172,0,54,3283,0,98.38178004195385,98.38178004195385,0.0,27,1145,2165,0,65.68774348216961,65.40785498489427,100.0
218,7474,0,3,7425,13,39,0,13,7464,0,99.82613347599305,99.82613347599305,0.0,3,36,7438,0,99.51852347198073,99.51833021139952,100.0
444,10475,0,6,10358,22,101,0,22,10459,0,99.79009636485068,99.79009636485068,0.0,6,95,10380,0,99.09359793912795,99.09307875894989,100.0
443,11543,23,220,7641,1246,2899,23,1223,10540,0,89.6232818598337,89.60299243390291,100.0,218,2681,8885,2,77.23570337688783,76.81998962476223,99.0909090909091
485,6738,3,134,4633,129,2113,3,126,6746,0,98.16727272727273,98.16647264260769,100.0,134,1979,4762,0,71.21454545454546,70.64233793205756,100.0
484,8673,2,18,7627,198,868,2,196,8495,0,97.74531232025768,97.74479346450352,100.0,18,850,7825,0,90.2220177154032,90.20172910662824,100.0
212,9063,12,48,8252,279,592,12,267,8844,0,97.07333114107202,97.06947645702996,100.0,48,544,8531,0,94.03704921626658,94.00550964187327,100.0
437,490,0,0,349,61,80,0,61,429,0,87.55102040816325,87.55102040816325,0.0,0,80,410,0,83.6734693877551,83.6734693877551,0.0
219,5109,0,1,4964,11,135,0,11,5099,0,99.78473581213308,99.78473581213308,0.0,1,134,4975,0,97.37769080234834,97.37717752984929,100.0
452,10119,23,380,4763,1487,4272,23,1464,9035,0,86.08629538110625,86.05581483950853,100.0,379,3893,6249,1,62.991826648926065,61.61506606192072,99.73684210526315
401,6982,0,1,6304,254,425,0,254,6729,0,96.36259487326365,96.36259487326365,0.0,1,424,6558,0,93.92811112702277,93.92724147808651,100.0
451,1784,0,1,1593,86,106,0,86,1699,0,95.18207282913164,95.18207282913164,0.0,1,105,1679,0,94.11764705882352,94.11434977578476,100.0
230,5235,0,2,4630,308,299,0,308,4929,0,94.11877028833302,94.11877028833302,0.0,2,297,4938,0,94.32881420660684,94.32664756446991,100.0
439,9821,0,3,9585,48,191,0,48,9776,0,99.51140065146579,99.51140065146579,0.0,3,188,9633,0,98.08631921824104,98.08573465023929,100.0
216,6876,0,1,6057,280,540,0,280,6597,0,95.92845717609423,95.92845717609423,0.0,1,539,6337,0,92.16228006398138,92.16114019778942,100.0
476,2540,0,11,1726,204,621,0,204,2347,0,92.00313602508821,92.00313602508821,0.0,11,610,1930,0,76.08780870246962,75.98425196850394,100.0
403,3825,0,0,3710,11,104,0,11,3814,0,99.7124183006536,99.7124183006536,0.0,0,104,3721,0,97.28104575163398,97.28104575163398,0.0
