Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,982,8,9,0,8,991,0,99.1991991991992,99.1991991991992,0.0,0,9,990,0,99.09909909909909,99.09909909909909,0.0
454,1573,6,54,1487,82,64,0,82,1545,6,94.61114513165953,94.96004917025199,0.0,2,62,1517,52,93.01898346601347,96.07346421785941,3.7037037037037033
482,5275,0,48,4445,336,542,0,336,4987,0,93.68777005448055,93.68777005448055,0.0,39,503,4772,9,90.3813638925418,90.46445497630332,81.25
281,3310,0,27,718,272,2347,0,272,3065,0,91.84896613724902,91.84896613724902,0.0,19,2328,982,8,29.997003296373986,29.667673716012082,70.37037037037037
218,7474,0,3,7412,44,21,0,44,7433,0,99.41152868797646,99.41152868797646,0.0,0,21,7453,3,99.67901564798716,99.71902595664972,0.0
444,10475,0,6,10393,42,46,0,42,10439,0,99.59927487835131,99.59927487835131,0.0,5,41,10434,1,99.59927487835131,99.60859188544153,83.33333333333334
443,11543,23,220,5247,4852,1687,15,4837,6926,8,58.8919056507721,58.87953753294227,65.21739130434783,142,1545,10021,78,86.2294247412184,86.64188137644821,64.54545454545455
485,6738,3,134,2340,578,3957,3,575,6297,0,91.63636363636364,91.63271245634459,100.0,87,3870,2871,47,43.025454545454544,42.590120160213615,64.92537313432835
484,8673,2,18,8495,106,92,0,106,8585,2,98.7576210744277,98.78034748590497,0.0,1,91,8584,17,98.7576210744277,98.95100864553315,5.555555555555555
212,9063,12,48,8442,291,390,12,279,8832,0,96.94179546201907,96.9377675337504,100.0,41,349,8726,7,96.09777485476269,96.15426997245179,85.41666666666666
437,490,0,0,219,215,56,0,215,275,0,56.12244897959183,56.12244897959183,0.0,0,56,434,0,88.57142857142857,88.57142857142857,0.0
219,5109,0,1,5015,52,43,0,52,5058,0,98.98238747553816,98.98238747553816,0.0,0,43,5066,1,99.13894324853229,99.15834801330985,0.0
452,10119,23,380,3017,3484,4021,19,3465,7034,4,67.03098270290819,66.9968568435089,82.6086956521739,303,3718,6424,77,63.932712412088954,63.34056399132321,79.73684210526316
401,6982,0,1,6847,101,35,0,101,6882,0,98.55363024488042,98.55363024488042,0.0,1,34,6948,0,99.51310325075183,99.51303351475222,100.0
451,1784,0,1,1476,247,62,0,247,1538,0,86.1624649859944,86.1624649859944,0.0,0,62,1722,1,96.47058823529412,96.52466367713004,0.0
230,5235,0,2,5224,9,4,0,9,5228,0,99.82814588504868,99.82814588504868,0.0,2,2,5233,0,99.96181019667749,99.96179560649475,100.0
439,9821,0,3,9651,76,97,0,76,9748,0,99.22638436482086,99.22638436482086,0.0,0,97,9724,3,98.98208469055375,99.01232053762345,0.0
216,6876,0,1,6587,147,143,0,147,6730,0,97.86244001744947,97.86244001744947,0.0,1,142,6734,0,97.93514613930493,97.934845840605,100.0
476,2540,0,11,793,801,957,0,801,1750,0,68.60054880439044,68.60054880439044,0.0,3,954,1586,8,62.28929831438651,62.44094488188976,27.27272727272727
403,3825,0,0,3805,14,6,0,14,3811,0,99.63398692810458,99.63398692810458,0.0,0,6,3819,0,99.84313725490196,99.84313725490196,0.0
