Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,979,3,17,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,17,982,0,98.2982982982983,98.2982982982983,0.0
454,1573,6,54,1171,128,334,6,122,1505,0,92.52908756889161,92.50153657037492,100.0,54,280,1299,0,82.85364360073484,82.26725775807473,100.0
482,5275,0,48,4780,154,389,0,154,5169,0,97.10689460830359,97.10689460830359,0.0,47,342,4933,1,93.5562652639489,93.51658767772511,97.91666666666666
281,3310,0,27,2137,52,1148,0,52,3285,0,98.44171411447408,98.44171411447408,0.0,27,1121,2189,0,66.40695235241235,66.13293051359517,100.0
218,7474,0,3,7425,13,39,0,13,7464,0,99.82613347599305,99.82613347599305,0.0,3,36,7438,0,99.51852347198073,99.51833021139952,100.0
444,10475,0,6,10355,22,104,0,22,10459,0,99.79009636485068,99.79009636485068,0.0,6,98,10377,0,99.06497471615305,99.06443914081146,100.0
443,11543,23,220,7699,1208,2879,23,1185,10578,0,89.94569828610216,89.92603927569498,100.0,218,2661,8905,2,77.4053962328186,76.99291025419332,99.0909090909091
485,6738,3,134,4660,126,2089,3,123,6749,0,98.2109090909091,98.21012805587893,100.0,134,1955,4786,0,71.56363636363636,70.99836819462988,100.0
484,8673,2,18,7655,191,847,2,189,8502,0,97.82583688024847,97.82533655505695,100.0,18,829,7846,0,90.46359139537559,90.44380403458213,100.0
212,9063,12,48,8267,271,585,12,259,8852,0,97.16102159377398,97.157282405883,100.0,48,537,8538,0,94.1137783623808,94.08264462809917,100.0
437,490,0,0,350,60,80,0,60,430,0,87.75510204081633,87.75510204081633,0.0,0,80,410,0,83.6734693877551,83.6734693877551,0.0
219,5109,0,1,4969,9,132,0,9,5101,0,99.82387475538161,99.82387475538161,0.0,1,131,4978,0,97.43639921722114,97.43589743589743,100.0
452,10119,23,380,4853,1449,4220,23,1426,9073,0,86.44744345181525,86.41775407181636,100.0,379,3841,6301,1,63.486029272001524,62.12778544665747,99.73684210526315
401,6982,0,1,6316,246,421,0,246,6737,0,96.4771588142632,96.4771588142632,0.0,1,420,6562,0,93.98539309752255,93.98453165282154,100.0
451,1784,0,1,1599,85,101,0,85,1700,0,95.23809523809523,95.23809523809523,0.0,1,100,1684,0,94.39775910364145,94.39461883408072,100.0
230,5235,0,2,4645,295,297,0,295,4942,0,94.36700400992935,94.36700400992935,0.0,2,295,4940,0,94.36700400992935,94.36485195797518,100.0
439,9821,0,3,9587,45,192,0,45,9779,0,99.54193811074919,99.54193811074919,0.0,3,189,9632,0,98.07614006514657,98.07555238774056,100.0
216,6876,0,1,6066,274,537,0,274,6603,0,96.01570452232077,96.01570452232077,0.0,1,536,6340,0,92.20590373709466,92.20477021524141,100.0
476,2540,0,11,1751,199,601,0,199,2352,0,92.19913759310074,92.19913759310074,0.0,11,590,1950,0,76.8718149745198,76.77165354330708,100.0
403,3825,0,0,3709,10,106,0,10,3815,0,99.73856209150327,99.73856209150327,0.0,0,106,3719,0,97.22875816993464,97.22875816993464,0.0
