Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,983,5,11,0,5,994,0,99.4994994994995,99.4994994994995,0.0,0,11,988,0,98.8988988988989,98.8988988988989,0.0
454,1573,6,54,1434,78,121,0,78,1549,6,94.85609308022045,95.20590043023971,0.0,4,117,1462,50,89.77342314758114,92.59024699176695,7.4074074074074066
482,5275,0,48,4240,409,674,0,409,4914,0,92.31636295322187,92.31636295322187,0.0,42,632,4643,6,88.014277662972,88.01895734597156,87.5
281,3310,0,27,537,136,2664,0,136,3201,0,95.92448306862451,95.92448306862451,0.0,23,2641,669,4,20.7371890919988,20.211480362537763,85.18518518518519
218,7474,0,3,7432,18,27,0,18,7459,0,99.75926173599036,99.75926173599036,0.0,0,27,7447,3,99.59876955998395,99.63874765854965,0.0
444,10475,0,6,10388,26,67,0,26,10455,0,99.75193206755081,99.75193206755081,0.0,6,61,10414,0,99.41799446617689,99.41766109785203,100.0
443,11543,23,220,2555,7302,1929,19,7283,4480,4,38.17240794162566,38.085522400748104,82.6086956521739,147,1782,9784,73,84.26098761242152,84.59277191768977,66.81818181818183
485,6738,3,134,1970,470,4435,3,467,6405,0,93.20727272727272,93.20430733410943,100.0,95,4340,2401,39,36.305454545454545,35.61786085150571,70.8955223880597
484,8673,2,18,8493,77,123,0,77,8614,2,99.091222822961,99.11402600391209,0.0,1,122,8553,17,98.40101230875416,98.5936599423631,5.555555555555555
212,9063,12,48,8314,286,523,12,274,8837,0,96.9966019949578,96.99264625178355,100.0,43,480,8595,5,94.68376630494355,94.7107438016529,89.58333333333334
437,490,0,0,45,381,64,0,381,109,0,22.244897959183675,22.244897959183675,0.0,0,64,426,0,86.93877551020408,86.93877551020408,0.0
219,5109,0,1,5016,34,60,0,34,5076,0,99.33463796477496,99.33463796477496,0.0,0,60,5049,1,98.80626223091976,98.825601879037,0.0
452,10119,23,380,2757,3311,4454,19,3292,7207,4,68.67515681429386,68.64463282217355,82.6086956521739,300,4154,5988,80,59.760501805740354,59.04160915006902,78.94736842105263
401,6982,0,1,6904,27,52,0,27,6956,0,99.61334669912645,99.61334669912645,0.0,1,51,6931,0,99.26965487612775,99.26955027212833,100.0
451,1784,0,1,1505,180,100,0,180,1605,0,89.91596638655463,89.91596638655463,0.0,0,100,1684,1,94.34173669467786,94.39461883408072,0.0
230,5235,0,2,5229,2,6,0,2,5235,0,99.96181019667749,99.96181019667749,0.0,2,4,5231,0,99.92362039335497,99.92359121298949,100.0
439,9821,0,3,9653,58,113,0,58,9766,0,99.40960912052117,99.40960912052117,0.0,0,113,9708,3,98.81921824104235,98.84940433764382,0.0
216,6876,0,1,6589,108,180,0,108,6769,0,98.42954776792206,98.42954776792206,0.0,1,179,6697,0,97.39712083757452,97.39674229203025,100.0
476,2540,0,11,337,1156,1058,0,1156,1395,0,54.684437475499806,54.684437475499806,0.0,5,1053,1487,6,58.48686789494316,58.54330708661417,45.45454545454545
403,3825,0,0,3812,4,9,0,4,3821,0,99.89542483660131,99.89542483660131,0.0,0,9,3816,0,99.76470588235294,99.76470588235294,0.0
