Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,976,3,20,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,20,979,0,97.997997997998,97.997997997998,0.0
454,1573,6,54,1097,147,389,6,141,1486,0,91.36558481322719,91.33374308543331,100.0,54,335,1244,0,79.48560930802205,78.78404053198227,100.0
482,5275,0,48,4669,195,459,0,195,5128,0,96.33665226376104,96.33665226376104,0.0,47,412,4863,1,92.24121735863235,92.18957345971563,97.91666666666666
281,3310,0,27,1804,64,1469,0,64,3273,0,98.08210967935271,98.08210967935271,0.0,27,1442,1868,0,56.787533712915796,56.43504531722054,100.0
218,7474,0,3,7411,20,46,0,20,7457,0,99.7325130399893,99.7325130399893,0.0,3,43,7431,0,99.424903035977,99.42467219694943,100.0
444,10475,0,6,10357,25,99,0,25,10456,0,99.76147314187578,99.76147314187578,0.0,6,93,10382,0,99.11268008777789,99.11217183770883,100.0
443,11543,23,220,6925,1565,3296,23,1542,10221,0,86.91668080773799,86.89109920938536,100.0,217,3079,8487,3,73.85033090106906,73.37886909908352,98.63636363636363
485,6738,3,134,4217,160,2498,3,157,6715,0,97.71636363636364,97.71536670547147,100.0,134,2364,4377,0,65.61454545454546,64.93101913662662,100.0
484,8673,2,18,7388,282,1023,2,280,8411,0,96.7790176003681,96.77827637786216,100.0,18,1005,7670,0,88.43897388703554,88.41498559077809,100.0
212,9063,12,48,8139,316,668,12,304,8807,0,96.66776279732544,96.66337394358467,100.0,48,620,8455,0,93.20398991559794,93.16804407713498,100.0
437,490,0,0,319,76,95,0,76,414,0,84.48979591836735,84.48979591836735,0.0,0,95,395,0,80.61224489795919,80.61224489795919,0.0
219,5109,0,1,4911,21,178,0,21,5089,0,99.58904109589041,99.58904109589041,0.0,1,177,4932,0,96.53620352250489,96.53552554315912,100.0
452,10119,23,380,3860,1883,4779,23,1860,8639,0,82.32275232845467,82.28402705019525,100.0,379,4400,5742,1,58.17335107394032,56.61605206073753,99.73684210526315
401,6982,0,1,6133,327,523,0,327,6656,0,95.31719891164256,95.31719891164256,0.0,1,522,6460,0,92.52470284977802,92.5236321970782,100.0
451,1784,0,1,1550,98,137,0,98,1687,0,94.50980392156862,94.50980392156862,0.0,1,136,1648,0,92.38095238095238,92.37668161434978,100.0
230,5235,0,2,4533,357,347,0,357,4880,0,93.18312010693145,93.18312010693145,0.0,2,345,4890,0,93.41225892686653,93.40974212034384,100.0
439,9821,0,3,9570,52,202,0,52,9772,0,99.47068403908796,99.47068403908796,0.0,3,199,9622,0,97.97434853420195,97.97372976275328,100.0
216,6876,0,1,5931,352,594,0,352,6525,0,94.8814890213756,94.8814890213756,0.0,1,593,6283,0,91.37705394794241,91.37579988365329,100.0
476,2540,0,11,1578,254,719,0,254,2297,0,90.04312034496276,90.04312034496276,0.0,11,708,1832,0,72.24617796942375,72.1259842519685,100.0
403,3825,0,0,3678,17,130,0,17,3808,0,99.55555555555556,99.55555555555556,0.0,0,130,3695,0,96.60130718954248,96.60130718954248,0.0
