Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,983,2,14,0,2,997,0,99.7997997997998,99.7997997997998,0.0,0,14,985,0,98.5985985985986,98.5985985985986,0.0
454,1573,6,54,1330,69,234,6,63,1564,0,96.14206981016534,96.1278426551936,100.0,54,180,1399,0,88.97734231475812,88.60037998733375,100.0
482,5275,0,48,4965,85,273,0,85,5238,0,98.40315611497276,98.40315611497276,0.0,48,225,5050,0,95.77306030433967,95.73459715639811,100.0
281,3310,0,27,2770,31,536,0,31,3306,0,99.07102187593647,99.07102187593647,0.0,27,509,2801,0,84.74677854360205,84.62235649546828,100.0
218,7474,0,3,7450,4,23,0,4,7473,0,99.94650260799786,99.94650260799786,0.0,3,20,7454,0,99.7325130399893,99.73240567299973,100.0
444,10475,0,6,10364,19,98,0,19,10462,0,99.81871958782558,99.81871958782558,0.0,6,92,10383,0,99.12222116210285,99.12171837708831,100.0
443,11543,23,220,9191,585,2010,23,562,11201,0,95.2316307483455,95.222307234549,100.0,218,1792,9774,2,84.77855082301035,84.50631160297424,99.0909090909091
485,6738,3,134,5493,51,1331,3,48,6824,0,99.30181818181818,99.30151338766007,100.0,134,1197,5544,0,82.58909090909091,82.2429906542056,100.0
484,8673,2,18,8029,97,567,2,95,8596,0,98.90716668583917,98.90691519963181,100.0,17,550,8125,1,93.66156677786725,93.65994236311239,94.44444444444444
212,9063,12,48,8576,170,377,12,158,8953,0,98.26811355913625,98.26583251015256,100.0,48,329,8746,0,96.3937301326318,96.37465564738292,100.0
437,490,0,0,412,30,48,0,30,460,0,93.87755102040816,93.87755102040816,0.0,0,48,442,0,90.20408163265307,90.20408163265307,0.0
219,5109,0,1,5007,7,96,0,7,5103,0,99.86301369863013,99.86301369863013,0.0,1,95,5014,0,98.14090019569471,98.14053630847523,100.0
452,10119,23,380,7196,642,2684,23,619,9880,0,94.1170880060825,94.1042004000381,100.0,379,2305,7837,1,78.08401444592283,77.27272727272727,99.73684210526315
401,6982,0,1,6613,123,247,0,123,6860,0,98.23857940713161,98.23857940713161,0.0,1,246,6736,0,96.4771588142632,96.47665425379547,100.0
451,1784,0,1,1685,40,60,0,40,1745,0,97.75910364145658,97.75910364145658,0.0,1,59,1725,0,96.69467787114846,96.69282511210763,100.0
230,5235,0,2,4880,132,225,0,132,5105,0,97.47947298071415,97.47947298071415,0.0,2,223,5012,0,95.74183692953982,95.74021012416428,100.0
439,9821,0,3,9652,27,145,0,27,9797,0,99.72516286644951,99.72516286644951,0.0,3,142,9679,0,98.55456026058633,98.55411872518074,100.0
216,6876,0,1,6359,137,381,0,137,6740,0,98.0078522611604,98.0078522611604,0.0,1,380,6496,0,94.47433473898502,94.47353112274578,100.0
476,2540,0,11,2111,96,344,0,96,2455,0,96.23676989415915,96.23676989415915,0.0,11,333,2207,0,86.94629557036457,86.88976377952756,100.0
403,3825,0,0,3754,4,67,0,4,3821,0,99.89542483660131,99.89542483660131,0.0,0,67,3758,0,98.2483660130719,98.2483660130719,0.0
