Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,976,3,20,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,20,979,0,97.997997997998,97.997997997998,0.0
454,1573,6,54,1093,147,393,6,141,1486,0,91.36558481322719,91.33374308543331,100.0,54,339,1240,0,79.24066135946111,78.53071564281191,100.0
482,5275,0,48,4644,202,477,0,202,5121,0,96.20514747322937,96.20514747322937,0.0,47,430,4845,1,91.90306218297953,91.8483412322275,97.91666666666666
281,3310,0,27,1787,66,1484,0,66,3271,0,98.02217560683249,98.02217560683249,0.0,27,1457,1853,0,56.33802816901409,55.98187311178248,100.0
218,7474,0,3,7411,19,47,0,19,7458,0,99.74588738798984,99.74588738798984,0.0,3,44,7430,0,99.41152868797646,99.41129248059941,100.0
444,10475,0,6,10355,25,101,0,25,10456,0,99.76147314187578,99.76147314187578,0.0,6,95,10380,0,99.09359793912795,99.09307875894989,100.0
443,11543,23,220,6844,1597,3345,23,1574,10189,0,86.64517223824876,86.61905976366573,100.0,217,3128,8438,3,73.43458340403869,72.95521355697736,98.63636363636363
485,6738,3,134,4181,166,2528,3,163,6709,0,97.6290909090909,97.62805587892899,100.0,134,2394,4347,0,65.17818181818181,64.48598130841121,100.0
484,8673,2,18,7370,294,1029,2,292,8399,0,96.64097549752675,96.64020250834197,100.0,18,1011,7664,0,88.36995283561487,88.34582132564842,100.0
212,9063,12,48,8125,322,676,12,310,8801,0,96.60199495779896,96.5975194819449,100.0,48,628,8447,0,93.11629946289598,93.07988980716253,100.0
437,490,0,0,319,77,94,0,77,413,0,84.28571428571429,84.28571428571429,0.0,0,94,396,0,80.81632653061224,80.81632653061224,0.0
219,5109,0,1,4908,21,181,0,21,5089,0,99.58904109589041,99.58904109589041,0.0,1,180,4929,0,96.4774951076321,96.47680563711099,100.0
452,10119,23,380,3777,1925,4820,23,1902,8597,0,81.92358867135525,81.8839889513287,100.0,379,4441,5701,1,57.78369131343851,56.21179254584895,99.73684210526315
401,6982,0,1,6119,337,527,0,337,6646,0,95.1739939853931,95.1739939853931,0.0,1,526,6456,0,92.46742087927825,92.46634202234317,100.0
451,1784,0,1,1548,98,139,0,98,1687,0,94.50980392156862,94.50980392156862,0.0,1,138,1646,0,92.26890756302521,92.2645739910314,100.0
230,5235,0,2,4518,363,356,0,363,4874,0,93.06855069696391,93.06855069696391,0.0,2,354,4881,0,93.24040481191523,93.2378223495702,100.0
439,9821,0,3,9571,53,200,0,53,9771,0,99.46050488599349,99.46050488599349,0.0,3,197,9624,0,97.99470684039088,97.99409428775074,100.0
216,6876,0,1,5934,352,591,0,352,6525,0,94.8814890213756,94.8814890213756,0.0,1,590,6286,0,91.42067762105569,91.4194299011053,100.0
476,2540,0,11,1548,263,740,0,263,2288,0,89.69031752254017,89.69031752254017,0.0,11,729,1811,0,71.42297138377107,71.2992125984252,100.0
403,3825,0,0,3673,18,134,0,18,3807,0,99.52941176470588,99.52941176470588,0.0,0,134,3691,0,96.49673202614379,96.49673202614379,0.0
