Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,989,1,9,0,1,998,0,99.8998998998999,99.8998998998999,0.0,0,9,990,0,99.09909909909909,99.09909909909909,0.0
454,1573,6,54,1404,46,183,6,40,1587,0,97.5505205143907,97.54148740012293,100.0,54,129,1450,0,92.10042865890998,91.83027232425586,100.0
482,5275,0,48,5036,61,226,0,61,5262,0,98.85402968250986,98.85402968250986,0.0,48,178,5097,0,96.65602104076648,96.62559241706161,100.0
281,3310,0,27,2969,16,352,0,16,3321,0,99.52052741983817,99.52052741983817,0.0,27,325,2985,0,90.260713215463,90.18126888217523,100.0
218,7474,0,3,7460,3,14,0,3,7474,0,99.9598769559984,99.9598769559984,0.0,3,11,7463,0,99.85288217199411,99.85282312014985,100.0
444,10475,0,6,10386,13,82,0,13,10468,0,99.8759660337754,99.8759660337754,0.0,6,76,10399,0,99.27487835130235,99.27446300715991,100.0
443,11543,23,220,9839,412,1535,23,389,11374,0,96.69947395214662,96.69302048797076,100.0,218,1317,10249,2,88.80875615136603,88.61317655196265,99.0909090909091
485,6738,3,134,5837,40,998,3,37,6835,0,99.46181818181819,99.4615832363213,100.0,134,864,5877,0,87.43272727272728,87.18291054739653,100.0
484,8673,2,18,8234,61,398,2,59,8632,0,99.32129299436329,99.32113680819238,100.0,17,381,8294,1,95.6056597262165,95.60806916426513,94.44444444444444
212,9063,12,48,8701,121,301,12,109,9002,0,98.80521758193576,98.8036439468774,100.0,48,253,8822,0,97.22678943330045,97.21212121212122,100.0
437,490,0,0,433,21,36,0,21,469,0,95.71428571428572,95.71428571428572,0.0,0,36,454,0,92.65306122448979,92.65306122448979,0.0
219,5109,0,1,5035,4,71,0,4,5106,0,99.92172211350294,99.92172211350294,0.0,1,70,5039,0,98.63013698630137,98.62986885887649,100.0
452,10119,23,380,8097,420,2005,23,397,10102,0,96.22695305075081,96.21868749404705,100.0,379,1626,8516,1,84.53716023569665,83.9676592388089,99.73684210526315
401,6982,0,1,6727,85,171,0,85,6898,0,98.78275812687957,98.78275812687957,0.0,1,170,6812,0,97.56551625375913,97.5651675737611,100.0
451,1784,0,1,1717,26,42,0,26,1759,0,98.54341736694678,98.54341736694678,0.0,1,41,1743,0,97.70308123249299,97.70179372197309,100.0
230,5235,0,2,4995,84,158,0,84,5153,0,98.39602826045446,98.39602826045446,0.0,2,156,5079,0,97.02119534084399,97.02005730659026,100.0
439,9821,0,3,9692,20,112,0,20,9804,0,99.79641693811075,99.79641693811075,0.0,3,109,9712,0,98.89047231270358,98.89013338763874,100.0
216,6876,0,1,6509,84,284,0,84,6793,0,98.77853715282828,98.77853715282828,0.0,1,283,6593,0,95.88483350298095,95.88423502036068,100.0
476,2540,0,11,2231,68,252,0,68,2483,0,97.3343786750294,97.3343786750294,0.0,11,241,2299,0,90.55272442179538,90.51181102362204,100.0
403,3825,0,0,3782,2,41,0,2,3823,0,99.94771241830065,99.94771241830065,0.0,0,41,3784,0,98.9281045751634,98.9281045751634,0.0
