Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,976,3,20,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,20,979,0,97.997997997998,97.997997997998,0.0
454,1573,6,54,1081,152,400,6,146,1481,0,91.05939987752603,91.02642901044868,100.0,54,346,1233,0,78.8120024494795,78.08739708676377,100.0
482,5275,0,48,4608,205,510,0,205,5118,0,96.14878827728724,96.14878827728724,0.0,47,463,4812,1,91.283111027616,91.22274881516587,97.91666666666666
281,3310,0,27,1756,74,1507,0,74,3263,0,97.78243931675156,97.78243931675156,0.0,27,1480,1830,0,55.64878633503147,55.2870090634441,100.0
218,7474,0,3,7410,20,47,0,20,7457,0,99.7325130399893,99.7325130399893,0.0,3,44,7430,0,99.41152868797646,99.41129248059941,100.0
444,10475,0,6,10366,25,90,0,25,10456,0,99.76147314187578,99.76147314187578,0.0,6,84,10391,0,99.1985497567026,99.19809069212411,100.0
443,11543,23,220,6749,1629,3408,23,1606,10157,0,86.37366366875955,86.3470203179461,100.0,216,3192,8374,4,72.8830816222637,72.40186754279786,98.18181818181819
485,6738,3,134,4114,177,2584,3,174,6698,0,97.46909090909091,97.46798603026775,100.0,134,2450,4291,0,64.36363636363637,63.65524402907581,100.0
484,8673,2,18,7324,308,1061,2,306,8385,0,96.47992637754515,96.47911632723508,100.0,18,1043,7632,0,88.00184056137121,87.97694524495677,100.0
212,9063,12,48,8120,324,679,12,312,8799,0,96.58007234462347,96.57556799473164,100.0,48,631,8444,0,93.08341554313274,93.04683195592285,100.0
437,490,0,0,317,76,97,0,76,414,0,84.48979591836735,84.48979591836735,0.0,0,97,393,0,80.20408163265306,80.20408163265306,0.0
219,5109,0,1,4909,21,180,0,21,5089,0,99.58904109589041,99.58904109589041,0.0,1,179,4930,0,96.49706457925636,96.49637893912703,100.0
452,10119,23,380,3691,1960,4871,23,1937,8562,0,81.59095229043908,81.5506238689399,100.0,379,4492,5650,1,57.29899258696065,55.70893314928021,99.73684210526315
401,6982,0,1,6099,346,538,0,346,6637,0,95.04510955176858,95.04510955176858,0.0,1,537,6445,0,92.30989546040384,92.30879404182183,100.0
451,1784,0,1,1547,96,142,0,96,1689,0,94.62184873949579,94.62184873949579,0.0,1,141,1643,0,92.10084033613445,92.0964125560538,100.0
230,5235,0,2,4498,378,361,0,378,4859,0,92.78212717204507,92.78212717204507,0.0,2,359,4876,0,93.14493030360894,93.14231136580706,100.0
439,9821,0,3,9573,53,198,0,53,9771,0,99.46050488599349,99.46050488599349,0.0,3,195,9626,0,98.0150651465798,98.01445881274819,100.0
216,6876,0,1,5916,356,605,0,356,6521,0,94.82332412389123,94.82332412389123,0.0,1,604,6272,0,91.2171004798604,91.21582315299592,100.0
476,2540,0,11,1519,269,763,0,269,2282,0,89.45511564092513,89.45511564092513,0.0,11,752,1788,0,70.52136417091337,70.39370078740157,100.0
403,3825,0,0,3668,19,138,0,19,3806,0,99.50326797385621,99.50326797385621,0.0,0,138,3687,0,96.3921568627451,96.3921568627451,0.0
