Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,976,3,20,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,20,979,0,97.997997997998,97.997997997998,0.0
454,1573,6,54,1086,149,398,6,143,1484,0,91.24311083894673,91.21081745543947,100.0,54,344,1235,0,78.93447642375995,78.21405953134895,100.0
482,5275,0,48,4626,203,494,0,203,5120,0,96.18636107458201,96.18636107458201,0.0,47,447,4828,1,91.58369340597407,91.5260663507109,97.91666666666666
281,3310,0,27,1776,68,1493,0,68,3269,0,97.96224153431226,97.96224153431226,0.0,27,1466,1844,0,56.06832484267306,55.70996978851964,100.0
218,7474,0,3,7410,20,47,0,20,7457,0,99.7325130399893,99.7325130399893,0.0,3,44,7430,0,99.41152868797646,99.41129248059941,100.0
444,10475,0,6,10361,25,95,0,25,10456,0,99.76147314187578,99.76147314187578,0.0,6,89,10386,0,99.15084438507776,99.15035799522673,100.0
443,11543,23,220,6816,1606,3364,23,1583,10180,0,86.56881045307992,86.54254866955708,100.0,217,3147,8419,3,73.27337519090446,72.79093895901781,98.63636363636363
485,6738,3,134,4156,172,2547,3,169,6703,0,97.54181818181819,97.54074505238648,100.0,134,2413,4328,0,64.90181818181819,64.20412401720813,100.0
484,8673,2,18,7362,298,1033,2,296,8395,0,96.59496146324629,96.59417788516856,100.0,18,1015,7660,0,88.3239388013344,88.29971181556195,100.0
212,9063,12,48,8129,322,672,12,310,8801,0,96.60199495779896,96.5975194819449,100.0,48,624,8451,0,93.16014468924696,93.12396694214875,100.0
437,490,0,0,313,78,99,0,78,412,0,84.08163265306122,84.08163265306122,0.0,0,99,391,0,79.79591836734694,79.79591836734694,0.0
219,5109,0,1,4909,21,180,0,21,5089,0,99.58904109589041,99.58904109589041,0.0,1,179,4930,0,96.49706457925636,96.49637893912703,100.0
452,10119,23,380,3752,1933,4837,23,1910,8589,0,81.84755749857442,81.80779121821125,100.0,379,4458,5684,1,57.62212507127923,56.04417274699271,99.73684210526315
401,6982,0,1,6107,340,536,0,340,6643,0,95.13103250751826,95.13103250751826,0.0,1,535,6447,0,92.33853644565373,92.33743912918935,100.0
451,1784,0,1,1546,96,143,0,96,1689,0,94.62184873949579,94.62184873949579,0.0,1,142,1642,0,92.04481792717087,92.04035874439462,100.0
230,5235,0,2,4514,368,355,0,368,4869,0,92.97307618865763,92.97307618865763,0.0,2,353,4882,0,93.25949971357647,93.25692454632282,100.0
439,9821,0,3,9574,52,198,0,52,9772,0,99.47068403908796,99.47068403908796,0.0,3,195,9626,0,98.0150651465798,98.01445881274819,100.0
216,6876,0,1,5930,356,591,0,356,6521,0,94.82332412389123,94.82332412389123,0.0,1,590,6286,0,91.42067762105569,91.4194299011053,100.0
476,2540,0,11,1538,262,751,0,262,2289,0,89.72951783614269,89.72951783614269,0.0,11,740,1800,0,70.99176793414347,70.86614173228347,100.0
403,3825,0,0,3670,19,136,0,19,3806,0,99.50326797385621,99.50326797385621,0.0,0,136,3689,0,96.44444444444444,96.44444444444444,0.0
