Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,976,3,20,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,20,979,0,97.997997997998,97.997997997998,0.0
454,1573,6,54,1092,147,394,6,141,1486,0,91.36558481322719,91.33374308543331,100.0,54,340,1239,0,79.17942437232088,78.46738442051931,100.0
482,5275,0,48,4657,200,466,0,200,5123,0,96.24272027052415,96.24272027052415,0.0,47,419,4856,1,92.1097125681007,92.0568720379147,97.91666666666666
281,3310,0,27,1802,65,1470,0,65,3272,0,98.0521426430926,98.0521426430926,0.0,27,1443,1867,0,56.75756667665568,56.404833836858,100.0
218,7474,0,3,7410,20,47,0,20,7457,0,99.7325130399893,99.7325130399893,0.0,3,44,7430,0,99.41152868797646,99.41129248059941,100.0
444,10475,0,6,10356,25,100,0,25,10456,0,99.76147314187578,99.76147314187578,0.0,6,94,10381,0,99.10313901345292,99.10262529832936,100.0
443,11543,23,220,6889,1583,3314,23,1560,10203,0,86.7639572374003,86.73807702116807,100.0,217,3097,8469,3,73.69760733073137,73.22324053259554,98.63636363636363
485,6738,3,134,4201,163,2511,3,160,6712,0,97.67272727272727,97.67171129220024,100.0,134,2377,4364,0,65.42545454545454,64.73816941106661,100.0
484,8673,2,18,7380,289,1024,2,287,8404,0,96.69849304037731,96.69773328730871,100.0,18,1006,7669,0,88.42747037846543,88.40345821325649,100.0
212,9063,12,48,8134,320,669,12,308,8803,0,96.62391757097446,96.61947096915816,100.0,48,621,8454,0,93.1930286090102,93.15702479338843,100.0
437,490,0,0,318,77,95,0,77,413,0,84.28571428571429,84.28571428571429,0.0,0,95,395,0,80.61224489795919,80.61224489795919,0.0
219,5109,0,1,4911,21,178,0,21,5089,0,99.58904109589041,99.58904109589041,0.0,1,177,4932,0,96.53620352250489,96.53552554315912,100.0
452,10119,23,380,3820,1901,4801,23,1878,8621,0,82.15168218969777,82.112582150681,100.0,379,4422,5720,1,57.964265348793006,56.399132321041215,99.73684210526315
401,6982,0,1,6117,334,532,0,334,6649,0,95.21695546326794,95.21695546326794,0.0,1,531,6451,0,92.39581841615352,92.39472930392438,100.0
451,1784,0,1,1549,97,139,0,97,1688,0,94.5658263305322,94.5658263305322,0.0,1,138,1646,0,92.26890756302521,92.2645739910314,100.0
230,5235,0,2,4527,361,349,0,361,4876,0,93.10674050028642,93.10674050028642,0.0,2,347,4888,0,93.37406912354402,93.37153772683858,100.0
439,9821,0,3,9569,52,203,0,52,9772,0,99.47068403908796,99.47068403908796,0.0,3,200,9621,0,97.9641693811075,97.96354750025455,100.0
216,6876,0,1,5934,352,591,0,352,6525,0,94.8814890213756,94.8814890213756,0.0,1,590,6286,0,91.42067762105569,91.4194299011053,100.0
476,2540,0,11,1566,258,727,0,258,2293,0,89.88631909055272,89.88631909055272,0.0,11,716,1824,0,71.93257546060369,71.81102362204724,100.0
403,3825,0,0,3674,18,133,0,18,3807,0,99.52941176470588,99.52941176470588,0.0,0,133,3692,0,96.52287581699346,96.52287581699346,0.0
