Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,979,3,17,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,17,982,0,98.2982982982983,98.2982982982983,0.0
454,1573,6,54,1119,142,372,6,136,1491,0,91.67176974892836,91.64105716041794,100.0,54,318,1261,0,80.526638089406,79.8606713109563,100.0
482,5275,0,48,4691,188,444,0,188,5135,0,96.46815705429269,96.46815705429269,0.0,47,397,4878,1,92.52301333834303,92.4739336492891,97.91666666666666
281,3310,0,27,1887,64,1386,0,64,3273,0,98.08210967935271,98.08210967935271,0.0,27,1359,1951,0,59.27479772250525,58.94259818731118,100.0
218,7474,0,3,7418,15,44,0,15,7462,0,99.79938477999197,99.79938477999197,0.0,3,41,7433,0,99.45165173197806,99.45143162964946,100.0
444,10475,0,6,10359,24,98,0,24,10457,0,99.77101421620075,99.77101421620075,0.0,6,92,10383,0,99.12222116210285,99.12171837708831,100.0
443,11543,23,220,7088,1495,3203,23,1472,10291,0,87.51060580349568,87.48618549689705,100.0,217,2986,8580,3,74.63940268114713,74.1829500259381,98.63636363636363
485,6738,3,134,4334,153,2388,3,150,6722,0,97.81818181818181,97.81722933643772,100.0,134,2254,4487,0,67.21454545454544,66.56282450674973,100.0
484,8673,2,18,7472,249,972,2,247,8444,0,97.15863338318186,97.1579795190427,100.0,18,954,7721,0,89.02565282411136,89.0028818443804,100.0
212,9063,12,48,8173,302,648,12,290,8821,0,96.82122108955387,96.81703435407749,100.0,48,600,8475,0,93.42321604735284,93.38842975206612,100.0
437,490,0,0,332,71,87,0,71,419,0,85.51020408163265,85.51020408163265,0.0,0,87,403,0,82.24489795918367,82.24489795918367,0.0
219,5109,0,1,4923,20,167,0,20,5090,0,99.60861056751467,99.60861056751467,0.0,1,166,4943,0,96.75146771037181,96.75083186533568,100.0
452,10119,23,380,4115,1777,4630,23,1754,8745,0,83.3301653678008,83.29364701400134,100.0,379,4251,5891,1,59.58943166698346,58.08519029777164,99.73684210526315
401,6982,0,1,6171,310,502,0,310,6673,0,95.56064728626664,95.56064728626664,0.0,1,501,6481,0,92.8254331949019,92.82440561443713,100.0
451,1784,0,1,1555,96,134,0,96,1689,0,94.62184873949579,94.62184873949579,0.0,1,133,1651,0,92.54901960784314,92.54484304932735,100.0
230,5235,0,2,4552,346,339,0,346,4891,0,93.39316402520527,93.39316402520527,0.0,2,337,4898,0,93.56501814015658,93.56255969436485,100.0
439,9821,0,3,9571,51,202,0,51,9773,0,99.48086319218241,99.48086319218241,0.0,3,199,9622,0,97.97434853420195,97.97372976275328,100.0
216,6876,0,1,5963,328,586,0,328,6549,0,95.2304784062818,95.2304784062818,0.0,1,585,6291,0,91.49338374291115,91.49214659685863,100.0
476,2540,0,11,1608,243,700,0,243,2308,0,90.47432379459036,90.47432379459036,0.0,11,689,1851,0,72.99098392787143,72.8740157480315,100.0
403,3825,0,0,3679,15,131,0,15,3810,0,99.6078431372549,99.6078431372549,0.0,0,131,3694,0,96.57516339869281,96.57516339869281,0.0
