Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,980,3,16,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,16,983,0,98.3983983983984,98.3983983983984,0.0
454,1573,6,54,1242,102,289,6,96,1531,0,94.12124923453766,94.09956976029503,100.0,54,235,1344,0,85.60930802204531,85.11716276124129,100.0
482,5275,0,48,4876,110,337,0,110,5213,0,97.93349614878828,97.93349614878828,0.0,48,289,4986,0,94.57073079090739,94.521327014218,100.0
281,3310,0,27,2451,46,840,0,46,3291,0,98.62151633203476,98.62151633203476,0.0,27,813,2497,0,75.63679952052742,75.4380664652568,100.0
218,7474,0,3,7439,7,31,0,7,7470,0,99.90637956399625,99.90637956399625,0.0,3,28,7446,0,99.62551825598503,99.62536794219963,100.0
444,10475,0,6,10347,21,113,0,21,10460,0,99.79963743917565,99.79963743917565,0.0,6,107,10368,0,98.97910504722832,98.97852028639618,100.0
443,11543,23,220,8461,899,2426,23,876,10887,0,92.56745291023249,92.55292017342515,100.0,218,2208,9358,2,81.24893941965044,80.90956251080755,99.0909090909091
485,6738,3,134,5108,81,1686,3,78,6794,0,98.86545454545454,98.86495925494762,100.0,134,1552,5189,0,77.42545454545454,76.97670968699006,100.0
484,8673,2,18,7800,142,751,2,140,8551,0,98.38950880018406,98.38913818893108,100.0,18,733,7942,0,91.56792821810652,91.55043227665706,100.0
212,9063,12,48,8393,232,498,12,220,8891,0,97.58851255069604,97.58533640654154,100.0,48,450,8625,0,95.06741203551464,95.0413223140496,100.0
437,490,0,0,382,43,65,0,43,447,0,91.22448979591836,91.22448979591836,0.0,0,65,425,0,86.73469387755102,86.73469387755102,0.0
219,5109,0,1,4991,9,110,0,9,5101,0,99.82387475538161,99.82387475538161,0.0,1,109,5000,0,97.866927592955,97.86651008025053,100.0
452,10119,23,380,5919,1052,3551,23,1029,9470,0,90.22049040106444,90.19906657776932,100.0,379,3172,6970,1,69.84413609579929,68.72411753105897,99.73684210526315
401,6982,0,1,6488,184,311,0,184,6799,0,97.36502935700987,97.36502935700987,0.0,1,310,6672,0,95.56064728626664,95.56001145803495,100.0
451,1784,0,1,1647,60,78,0,60,1725,0,96.63865546218487,96.63865546218487,0.0,1,77,1707,0,95.68627450980392,95.68385650224215,100.0
230,5235,0,2,4752,218,267,0,218,5019,0,95.8373114378461,95.8373114378461,0.0,2,265,4970,0,94.93985105976705,94.93791786055397,100.0
439,9821,0,3,9616,39,169,0,39,9785,0,99.60301302931596,99.60301302931596,0.0,3,166,9655,0,98.31026058631922,98.30974442521129,100.0
216,6876,0,1,6148,210,519,0,210,6667,0,96.94634288207067,96.94634288207067,0.0,1,518,6358,0,92.46764577577432,92.46655031995347,100.0
476,2540,0,11,1925,150,476,0,150,2401,0,94.11995295962367,94.11995295962367,0.0,11,465,2075,0,81.77185417483341,81.69291338582677,100.0
403,3825,0,0,3738,5,82,0,5,3820,0,99.86928104575163,99.86928104575163,0.0,0,82,3743,0,97.8562091503268,97.8562091503268,0.0
