Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,979,3,17,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,17,982,0,98.2982982982983,98.2982982982983,0.0
454,1573,6,54,1128,144,361,6,138,1489,0,91.54929577464789,91.5181315304241,100.0,54,307,1272,0,81.20024494794856,80.55731475617479,100.0
482,5275,0,48,4720,177,426,0,177,5146,0,96.67480743941387,96.67480743941387,0.0,47,379,4896,1,92.86116851399586,92.81516587677726,97.91666666666666
281,3310,0,27,1974,62,1301,0,62,3275,0,98.14204375187295,98.14204375187295,0.0,27,1274,2036,0,61.82199580461493,61.51057401812688,100.0
218,7474,0,3,7420,14,43,0,14,7463,0,99.8127591279925,99.8127591279925,0.0,3,40,7434,0,99.4650260799786,99.46481134599946,100.0
444,10475,0,6,10351,23,107,0,23,10458,0,99.78055529052571,99.78055529052571,0.0,6,101,10374,0,99.03635149317813,99.03579952267303,100.0
443,11543,23,220,7299,1413,3074,23,1390,10373,0,88.2063465128118,88.1832865765536,100.0,217,2857,8709,3,75.73392160190056,75.29828808576863,98.63636363636363
485,6738,3,134,4440,144,2291,3,141,6731,0,97.94909090909091,97.94819557625145,100.0,134,2157,4584,0,68.62545454545455,68.00178015131286,100.0
484,8673,2,18,7517,230,946,2,228,8463,0,97.37720004601404,97.37659647911633,100.0,18,928,7747,0,89.32474404693431,89.30259365994236,100.0
212,9063,12,48,8207,289,627,12,277,8834,0,96.96371807519456,96.95971902096368,100.0,48,579,8496,0,93.65340348569549,93.6198347107438,100.0
437,490,0,0,336,68,86,0,68,422,0,86.12244897959184,86.12244897959184,0.0,0,86,404,0,82.44897959183673,82.44897959183673,0.0
219,5109,0,1,4930,20,160,0,20,5090,0,99.60861056751467,99.60861056751467,0.0,1,159,4950,0,96.88845401174169,96.88784497944803,100.0
452,10119,23,380,4335,1673,4514,23,1650,8849,0,84.31857061395172,84.28421754452805,100.0,379,4135,6007,1,60.69188367230565,59.22894892526129,99.73684210526315
401,6982,0,1,6224,281,478,0,281,6702,0,95.97594157239008,95.97594157239008,0.0,1,477,6505,0,93.16912501790061,93.16814666284732,100.0
451,1784,0,1,1562,95,128,0,95,1690,0,94.67787114845937,94.67787114845937,0.0,1,127,1657,0,92.88515406162465,92.88116591928251,100.0
230,5235,0,2,4580,336,321,0,336,4901,0,93.58411304181784,93.58411304181784,0.0,2,319,4916,0,93.9087263700592,93.90639923591213,100.0
439,9821,0,3,9573,50,201,0,50,9774,0,99.49104234527687,99.49104234527687,0.0,3,198,9623,0,97.98452768729642,97.98391202525201,100.0
216,6876,0,1,5979,308,590,0,308,6569,0,95.52130289370365,95.52130289370365,0.0,1,589,6287,0,91.43521884542677,91.43397324025597,100.0
476,2540,0,11,1667,219,665,0,219,2332,0,91.41513132105057,91.41513132105057,0.0,11,654,1886,0,74.36299490395923,74.25196850393701,100.0
403,3825,0,0,3695,14,116,0,14,3811,0,99.63398692810458,99.63398692810458,0.0,0,116,3709,0,96.9673202614379,96.9673202614379,0.0
