Number,Normal,PAC,PVC,pred_Normal,pred_PAC,pred_PVC,tp_PAC,fp_PAC,tn_PAC,fn_PAC,acc_PAC,sp_PAC,sn_PAC,tp_PVC,fp_PVC,tn_PVC,fn_PVC,acc_PVC,sp_PVC,sn_PVC
211,999,0,0,983,3,13,0,3,996,0,99.69969969969969,99.69969969969969,0.0,0,13,986,0,98.69869869869869,98.69869869869869,0.0
454,1573,6,54,1241,103,289,6,97,1530,0,94.06001224739742,94.0381069452981,100.0,54,235,1344,0,85.60930802204531,85.11716276124129,100.0
482,5275,0,48,4861,116,346,0,116,5207,0,97.820777756904,97.820777756904,0.0,48,298,4977,0,94.40165320308097,94.35071090047393,100.0
281,3310,0,27,2403,48,886,0,48,3289,0,98.56158225951454,98.56158225951454,0.0,27,859,2451,0,74.25831585256219,74.04833836858006,100.0
218,7474,0,3,7436,8,33,0,8,7469,0,99.89300521599573,99.89300521599573,0.0,3,30,7444,0,99.59876955998395,99.5986085094996,100.0
444,10475,0,6,10352,21,108,0,21,10460,0,99.79963743917565,99.79963743917565,0.0,6,102,10373,0,99.02681041885316,99.02625298329356,100.0
443,11543,23,220,8364,941,2481,23,918,10845,0,92.21109791277787,92.19586840091813,100.0,218,2263,9303,2,80.78228406584083,80.43403077987203,99.0909090909091
485,6738,3,134,5068,83,1724,3,80,6792,0,98.83636363636363,98.83585564610011,100.0,134,1590,5151,0,76.87272727272727,76.41299510458389,100.0
484,8673,2,18,7780,151,762,2,149,8542,0,98.28597722305304,98.28558278679094,100.0,18,744,7931,0,91.44138962383526,91.42363112391931,100.0
212,9063,12,48,8373,245,505,12,233,8878,0,97.44601556505536,97.44265173965536,100.0,48,457,8618,0,94.99068288940042,94.9641873278237,100.0
437,490,0,0,378,44,68,0,44,446,0,91.02040816326532,91.02040816326532,0.0,0,68,422,0,86.12244897959184,86.12244897959184,0.0
219,5109,0,1,4986,9,115,0,9,5101,0,99.82387475538161,99.82387475538161,0.0,1,114,4995,0,97.76908023483367,97.76864357017028,100.0
452,10119,23,380,5749,1098,3675,23,1075,9424,0,89.7833111575746,89.76092961234403,100.0,379,3296,6846,1,68.66565291769625,67.50147899822521,99.73684210526315
401,6982,0,1,6458,200,325,0,200,6783,0,97.13590147501074,97.13590147501074,0.0,1,324,6658,0,95.3601603895174,95.35949584646232,100.0
451,1784,0,1,1637,65,83,0,65,1720,0,96.35854341736695,96.35854341736695,0.0,1,82,1702,0,95.406162464986,95.4035874439462,100.0
230,5235,0,2,4729,230,278,0,230,5007,0,95.60817261791101,95.60817261791101,0.0,2,276,4959,0,94.72980714149321,94.72779369627507,100.0
439,9821,0,3,9610,40,174,0,40,9784,0,99.5928338762215,99.5928338762215,0.0,3,171,9650,0,98.25936482084691,98.25883311271765,100.0
216,6876,0,1,6137,229,511,0,229,6648,0,96.67005961901992,96.67005961901992,0.0,1,510,6366,0,92.58397557074306,92.58289703315882,100.0
476,2540,0,11,1915,152,484,0,152,2399,0,94.04155233241866,94.04155233241866,0.0,11,473,2067,0,81.45825166601333,81.37795275590551,100.0
403,3825,0,0,3737,7,81,0,7,3818,0,99.81699346405229,99.81699346405229,0.0,0,81,3744,0,97.88235294117648,97.88235294117648,0.0
