0.524,0.007708992893275459,-0.06436397748592872,0.3902602402726295,N
0.5242857142857142,0.007477858473315665,-0.05581238273921201,0.3893197409227841,N
0.5237142857142857,0.007777518622180692,-0.05237282965743783,0.3887571252517336,N
0.5234285714285714,0.007835033829029772,-0.05843785178236397,0.3852991830906464,N
0.5229333333333333,0.00779287423797465,-0.03952720450281425,0.3772131064583123,N
0.5231428571428571,0.008025469660107514,-0.0498515478424015,0.38223656670239364,N
0.5256000000000001,0.007701082175036621,-0.07459566120470806,0.363950480649778,N
0.5262857142857144,0.007515969393123381,-0.07415059563946955,0.36104607797416427,N
0.5242857142857144,0.00925379128040095,-0.05877874237447208,0.3629469778968324,N
0.5245714285714287,0.009053131153002785,-0.059222900046926326,0.3645404743624096,N
0.5242857142857144,0.00887555689543376,-0.05691604127579737,0.3619483257481767,N
0.5248571428571429,0.009093617407336893,-0.06079610511496948,0.36239546877633055,N
0.524,0.009319717960171487,-0.05757062412013139,0.35693851012448535,N
0.5234285714285715,0.008797031039051809,-0.058032848427968096,0.36029597477887954,N
0.5240000000000001,0.008815570640309444,-0.06867511737089202,0.3652186220185352,N
0.5254285714285716,0.00902151623076969,-0.055257504690431516,0.37214524933069076,N
0.526,0.00891227083456128,-0.045830126701079305,0.3758495438825585,N
0.524,0.011006491591004709,-0.03744415767245425,0.4025532053142266,N
0.5254285714285715,0.011172122740581238,-0.06333794559099439,0.40533456116840144,N
0.5248571428571428,0.011025017932328431,-0.05536233583489682,0.39790778674479643,N
0.5254285714285714,0.011172122740581238,-0.039518996247654786,0.40309489745696425,N
0.5249230769230768,0.01143854172027146,-0.036807602064758325,0.3924466912821225,N
0.5236923076923077,0.011034105278179152,-0.02111525821596245,0.3835336524180635,N
0.564,0.13783379065437418,-0.040171904315197,0.3980548710237283,N
0.5652307692307693,0.13743482586646932,-0.07022125762552792,0.38700626599427473,N
0.5652307692307692,0.13743482586646932,-0.06942589118198873,0.38580056217711217,N
0.5652307692307693,0.13743482586646932,-0.06334976525821596,0.38112695962684795,N
0.5646153846153846,0.1376715927692467,-0.06189019239793526,0.3848721796904544,N
0.5643076923076923,0.1377575264538187,-0.06136032863849765,0.3792121558315456,N
0.5633846153846154,0.13793060599811022,-0.06026899624765478,0.3844381101308034,N
0.5646153846153846,0.1374300037006467,-0.06411608818011257,0.3872417730460224,N
0.5622857142857143,0.13293791707379188,-0.06737118723603941,0.3751025158737009,N
0.5643076923076923,0.13774859184838523,-0.07166737089201877,0.37610044722139063,N
0.5636923076923076,0.13794501949098004,-0.0684056338028169,0.37315385285768193,N
0.564,0.13787843028719735,-0.06733442776735458,0.3754442069213332,N
0.5633846153846154,0.1380911284743289,-0.08018606288127639,0.3823895464573073,N
0.5268571428571429,0.01397373629787142,-0.07804713883677299,0.38378829249125385,N
0.5245714285714287,0.012175586144378591,-0.059411267605633804,0.3853321472740191,N
0.5242857142857144,0.01213865473499887,-0.051209291412482406,0.38367450475779635,N
0.5231428571428572,0.012111724796700949,-0.04587916471140309,0.37431081571295327,N
0.5222857142857144,0.012162169516453018,-0.04017378048780487,0.37268503728245617,N
0.5242857142857144,0.011948870666472287,-0.05476466447677147,0.3733755458075092,N
0.5245333333333334,0.01158082706699119,-0.058696494464944654,0.36530455138755663,N
0.5248571428571429,0.01163036139259865,-0.07105350719424461,0.36643777360031105,N
0.5228571428571429,0.009731077923386523,-0.038137793427230046,0.3658803282236509,N
0.5254285714285714,0.009147320339189793,-0.028941604127579748,0.3729299546105569,N
0.525142857142857,0.009493284414763522,-0.0405736397748593,0.371506455087836,N
0.525142857142857,0.009493284414763523,-0.04396177298311447,0.3717894386234007,N
0.5254285714285715,0.009147320339189793,-0.04535928705440902,0.3726020924767678,N
0.5245714285714286,0.008261047025600557,-0.05486984052532833,0.37158493595020137,N
0.524,0.008815570640309444,-0.03751899624765478,0.3722953498236391,N
0.5250666666666668,0.011543925771687136,-0.028524401689347716,0.38342883713836434,N
0.5257142857142858,0.011682884743006224,-0.05658990610328639,0.37327259877561975,N
0.5254285714285716,0.011962526523119051,-0.06498967620835287,0.37157746711173123,N
0.5254285714285716,0.011962526523119051,-0.07631449343339587,0.37837394620540554,N
0.5248571428571429,0.012016994768464635,-0.07645541999061474,0.38736341896878307,N
0.5254285714285715,0.012152097324649575,-0.05636608818011258,0.3921892717099232,N
0.5253333333333333,0.012788884062167263,-0.04294556546222432,0.39597009796474775,N
0.5257142857142857,0.013155273637967254,-0.05858098591549297,0.4004506894848442,N
0.5234285714285714,0.013254186862563671,-0.05254059127170342,0.39634657537060075,N
0.5251428571428571,0.013217181149966157,-0.0701048557353976,0.4032510832077874,N
0.5245714285714287,0.012904674046441399,-0.10450574712643679,0.40575673810864965,N
