0.4122222222222222,0.005921294486432983,-0.0002601396891614534,0.06847184745698558,0.42,0.4,0.414,0.42,0.416,0.408,N
0.41377777777777774,0.005613035973473365,0.008459567371121374,0.09404214883378605,0.416,0.408,0.414,0.418,0.418,0.402,N
0.4124444444444444,0.007104163272509222,-0.0011239799000063832,0.059479604174135704,0.418,0.42,0.4,0.412,0.416,0.402,N
0.4131111111111111,0.00534258456896501,0.007944147363548038,0.08897353734848473,0.42,0.412,0.404,0.414,0.404,0.416,N
0.41400000000000003,0.006082762530298215,0.0016033912584510583,0.06217379812754259,0.426,0.41,0.414,0.42,0.414,0.408,N
0.4153333333333334,0.004898979485566349,-0.0011544972570093676,0.060114931422022136,0.424,0.418,0.406,0.414,0.418,0.418,N
0.4135,0.006614378277661463,0.00013017360833694029,0.06114232970708313,0.414,0.404,0.414,0.42,0.42,0.404,N
0.41422222222222227,0.005691665988829186,0.003177679474400701,0.0654720844458209,0.42,0.406,0.408,0.418,0.42,0.416,N
0.41375,0.005952940449895314,0.007783855639502224,0.10401285467954087,0.404,0.412,0.422,0.42,0.414,0.406,N
0.4135,0.004555216789572142,0.0003756567493551227,0.05932278195313127,0.408,0.414,0.418,0.418,0.41,0.406,N
0.41444444444444445,0.006584681062235121,0.001233302972470082,0.06844210428918035,0.42,0.42,0.404,0.412,0.418,0.404,N
0.41533333333333333,0.005811865258054216,3.0505760120619984e-05,0.059560200006770835,0.42,0.414,0.406,0.414,0.416,0.424,N
0.41488888888888886,0.006805952369383788,0.0048993714593841015,0.08273660999562374,0.418,0.41,0.406,0.416,0.422,0.422,N
0.4144444444444445,0.006584681062235121,0.0019889564368618337,0.06439247513343986,0.418,0.406,0.41,0.42,0.422,0.42,N
0.414,0.0060827625302982136,0.0019418522890665329,0.06069488265053683,0.404,0.416,0.422,0.42,0.418,0.408,N
0.41422222222222227,0.006355710953811136,-0.00014090616045439478,0.05724496231128333,0.402,0.418,0.418,0.42,0.418,0.418,N
0.41525,0.0045757513044307856,0.005372318293522,0.08468204670396523,0.414,0.412,0.416,0.42,0.414,0.408,N
0.41400000000000003,0.005656854249492365,0.002446743069540309,0.06116911548174564,0.406,0.41,0.418,0.418,0.418,0.406,N
