0.46225,0.0036657195746537838,0.0011035259340908734,0.1098547721539177,0.46,0.462,0.466,0.47,0.462,0.46,N
0.46155555555555555,0.002948110924760358,-0.0014202401953433137,0.10857219393301308,0.458,0.46,0.462,0.468,0.464,0.462,N
0.4625,0.003122498999199185,0.0011912072727425283,0.11156989344282696,0.46,0.462,0.462,0.462,0.47,0.464,N
0.46222222222222226,0.0034569664858008884,-0.0005245434142544414,0.10914829342116172,0.46,0.46,0.46,0.46,0.464,0.47,N
0.4625,0.004555216789572139,-0.0003752358991110777,0.10977835655075757,0.46,0.46,0.462,0.472,0.468,0.46,N
0.46222222222222226,0.004157397096415479,0.0003625791625458162,0.11623212826185184,0.46,0.46,0.46,0.472,0.466,0.464,N
0.46222222222222226,0.0035832256659104563,0.000702159111095719,0.11459277388234848,0.46,0.46,0.462,0.466,0.47,0.464,N
0.4626666666666667,0.003771236166328245,0.0007319310390740657,0.11565776791624112,0.462,0.46,0.462,0.47,0.468,0.464,N
0.46299999999999997,0.004358898943540655,0.001756182253084738,0.11786616559071739,0.46,0.462,0.47,0.47,0.464,0.46,N
0.46275,0.004683748498798787,-0.0006782692679551906,0.10985478763110278,0.46,0.462,0.474,0.466,0.46,0.46,N
0.46325,0.004789311015166993,-0.0005415388074394376,0.11056344986598206,0.46,0.466,0.474,0.466,0.46,0.46,N
0.463,0.004472135954999566,-0.001762229438594184,0.1108341243575962,0.46,0.464,0.474,0.464,0.462,0.46,N
0.46225,0.003526683994916459,-0.004236652252172899,0.12194315119884645,0.46,0.462,0.464,0.47,0.464,0.46,N
0.4625,0.004092676385936216,0.0001046814324295864,0.1105351707208292,0.46,0.46,0.47,0.468,0.464,0.46,N
0.4475,0.0431248188401992,-0.0005136337058901162,0.11296011105751104,0.46,0.462,0.472,0.47,0.462,0.46,N
0.4757777777777778,0.038568201576421796,-0.006448918483269756,0.136987045710212,0.458,0.458,0.462,0.474,0.466,0.46,N
0.46225,0.0035266839949164588,0.0012638051281614695,0.1143525112438591,0.46,0.462,0.47,0.46,0.466,0.46,N
0.46275,0.006159342497377447,-0.0027559207814197234,0.1098694033048638,0.46,0.46,0.458,0.478,0.466,0.46,N
0.478,0.039623225512317874,-0.0066512490973336755,0.13783587363149158,0.46,0.458,0.474,0.468,0.462,0.46,N
0.47875,0.03921654625282546,-0.004819454254594393,0.12282406725232307,0.46,0.464,0.47,0.47,0.464,0.46,N
0.47800000000000004,0.039522145690738995,-0.0040783081984301335,0.11948864540050311,0.462,0.464,0.472,0.466,0.46,0.458,N
0.4785,0.03951898278043096,-0.00409350759338126,0.11802147755748993,0.458,0.462,0.476,0.468,0.458,0.46,N
0.46375,0.004175823272122503,3.585284585660294e-05,0.10438457224677423,0.46,0.464,0.474,0.464,0.462,0.46,N
0.4575,0.0174570902500961,-0.000325085231195252,0.10843517342100371,0.462,0.462,0.466,0.466,0.47,0.462,N
0.4715,0.05752173502251127,0.00306196536735525,0.13034322908089752,0.462,0.46,0.478,0.468,0.46,0.604,N
0.4645,0.056495575047962814,-0.002708198163168826,0.11205870252945259,0.458,0.466,0.474,0.464,0.592,0.378,N
0.46425,0.058859472474700275,0.0009940588265009637,0.11451804435570355,0.46,0.466,0.474,0.596,0.378,0.412,N
0.4628888888888889,0.05796635891128663,-0.00023510970746314032,0.11633669544731276,0.464,0.46,0.462,0.608,0.382,0.412,N
