0.6134545454545455,0.1649508817449296,-0.0007526672561027687,0.08188115250034296,0.574,0.562,0.538,0.564,0.572,1.134,N
0.889142857142857,0.5931358381087586,0.0009550870130206776,0.07755629146035285,1.146,2.256,0.538,0.568,0.56,0.58,N
0.6811999999999999,0.23085614568384355,0.0012175472590910735,0.07907719304684317,0.57,1.142,0.526,0.578,0.562,0.582,N
0.6244,0.17535518241557618,0.000991480683067826,0.08031837142770508,1.148,0.518,0.578,0.562,0.582,0.574,N
0.6189090909090909,0.16934819136133508,0.0004685601179533062,0.08207728188277942,1.152,0.518,0.576,0.562,0.582,0.574,N
0.62,0.169688484636353,0.0018707432676369595,0.08313461412099085,0.518,0.574,0.56,0.586,0.57,0.572,N
0.5663636363636363,0.015393462173466677,-0.0007441558025759938,0.08605652900610809,0.558,0.586,0.56,0.574,0.576,0.572,N
0.5698333333333333,0.018192641980268327,0.000581540497663961,0.08948615495490247,0.584,0.556,0.57,0.574,0.572,0.568,N
0.5711666666666666,0.011560228755906538,-0.00039841682431085895,0.08988863613103076,0.566,0.562,0.566,0.572,0.57,0.58,N
0.572,0.01098483803552269,-0.00046101402821029287,0.09171012308452713,0.56,0.56,0.57,0.57,0.578,0.558,N
0.5725,0.010774197572595966,0.00025182833155922696,0.09116811585070644,0.558,0.568,0.566,0.578,0.562,0.594,N
0.6232727272727273,0.1699695646066141,0.0011094681208889414,0.0925710246529821,0.6,0.552,0.58,0.572,0.562,0.566,N
0.6247272727272727,0.16872198267569202,-0.0007371923925805459,0.09333254650914889,0.558,0.586,0.57,0.552,0.57,1.156,N
0.6249090909090909,0.16867260086034047,-0.0011882774333190525,0.09177047708966929,0.588,0.578,0.542,0.566,1.156,0.546,N
0.6846,0.33932055640647524,-0.0007801097344879421,0.08981560237182694,0.582,0.546,0.566,1.702,0.582,0.576,N
0.6856,0.33960895158991317,-0.0007960966999580514,0.08901083375582551,0.55,0.558,1.704,0.582,0.576,0.578,N
0.6218181818181818,0.15702334405594734,0.00038028525448645465,0.08630958131518476,0.558,0.57,1.118,0.58,0.576,0.58,N
0.620909090909091,0.15926504755250234,0.0003361086699286595,0.08476047129675315,0.576,1.124,0.58,0.576,0.576,0.574,N
0.5695,0.014262421486783578,0.0006810191896858683,0.08402366723960426,0.534,0.58,0.572,0.576,0.574,0.576,N
0.5743333333333333,0.009195409482755823,-0.0010108659679724968,0.07177571405204673,0.586,0.568,0.582,0.564,0.582,0.564,N
1.1369999999999998,1.276835019361024,-0.0007804053229138177,0.07353159422884464,0.582,0.552,3.992,0.574,0.556,0.566,N
0.9780000000000001,0.9956149571280771,0.0013634456222535193,0.0743958041049906,0.62,0.536,3.416,0.552,0.572,0.586,N
0.9737142857142856,0.9963077141247527,0.0017062009785241863,0.07415797478465713,0.548,3.414,0.552,0.574,0.58,0.572,N
0.8555,0.5725161569772507,0.0012666034810812168,0.0753829855379945,2.282,0.53,0.574,0.592,0.56,0.578,N
0.7604444444444445,0.38509194028067606,0.0006813823462129274,0.07525385878293052,0.57,1.718,0.526,0.572,1.154,0.578,N
0.6839999999999999,0.23446620225525042,0.0007082547330094321,0.07637359059934778,0.576,0.524,0.57,1.152,0.578,0.574,N
0.6839999999999999,0.23340779764180972,0.0008122225943055511,0.07769925160936743,0.528,0.57,1.148,0.578,0.574,0.572,N
0.6272,0.1708149876328187,0.0023156838285253766,0.07922080298325915,0.578,1.138,0.576,0.576,0.57,0.574,N
0.5704999999999999,0.018057777641042445,-0.000519311099684932,0.0811430182356746,0.598,0.534,0.572,0.576,0.57,0.574,N
0.5696666666666665,0.015552777529717584,0.0015166514686948,0.08374006537257488,0.542,0.57,0.572,0.566,0.576,0.568,N
0.5723333333333332,0.010027739304327528,-0.0022863703343487503,0.0865528385082281,0.574,0.568,0.56,0.574,0.568,0.582,N
0.6198181818181818,0.16761092293643426,-0.0006091908965299257,0.08925786260456213,0.582,0.574,0.55,0.57,1.148,0.572,N
0.6229090909090909,0.164454721342687,-0.00018413008074886014,0.08857034622190746,0.58,0.55,0.57,1.14,0.572,0.572,N
